date,title_neg,title_neu,title_pos,title_compound,desc_neg,desc_neu,desc_pos,desc_compound
2021-03-27,0.12544444444444444,0.7543333333333333,0.12022222222222223,-0.001244444444444443,0.09833333333333333,0.7874444444444444,0.11411111111111111,0.00788888888888887
2021-03-26,0.06255000000000001,0.8416750000000001,0.09576250000000001,0.06598249999999999,0.06143750000000002,0.8539125000000004,0.0846625,0.08990375000000003
2021-03-25,0.0774179104477612,0.8211194029850747,0.10149253731343284,0.03536716417910447,0.06100000000000001,0.8467761194029849,0.09216417910447762,0.031229850746268658
2021-03-24,0.09543037974683548,0.8303164556962025,0.07426582278481014,-0.0443886075949367,0.07111392405063291,0.8531518987341771,0.07572151898734178,0.0299240506329114
2021-03-23,0.09664912280701754,0.8457543859649123,0.0576140350877193,-0.0786859649122807,0.06219298245614036,0.8823333333333333,0.055385964912280705,-0.03763157894736844
2021-03-22,0.08800000000000001,0.84303125,0.06898437499999999,-0.0625578125,0.06776562500000002,0.8684531250000003,0.063765625,-0.011799999999999998
2021-03-21,0.04988235294117647,0.8997058823529411,0.05041176470588235,0.004682352941176474,0.06911764705882353,0.8389411764705884,0.09188235294117646,0.1150470588235294
2021-03-20,0.08436363636363636,0.823090909090909,0.09254545454545453,-0.032054545454545454,0.07936363636363636,0.8525454545454546,0.068,-0.0849090909090909
2021-03-19,0.096,0.8151830985915492,0.08883098591549295,-0.0313887323943662,0.08760563380281693,0.8371267605633805,0.07528169014084508,0.005160563380281674
2021-03-18,0.08505208333333335,0.8379791666666669,0.07696875000000002,-0.024428125000000005,0.05827083333333335,0.853229166666667,0.08850000000000001,0.11177604166666666
2021-03-17,0.07331081081081083,0.8224459459459459,0.10427027027027028,0.032581081081081084,0.0602837837837838,0.8656216216216218,0.07409459459459458,0.05011891891891891
2021-03-16,0.07284415584415585,0.8438181818181819,0.08332467532467533,0.017546753246753248,0.055610389610389624,0.8726753246753246,0.07167532467532468,0.03675974025974027
2021-03-15,0.07754545454545454,0.8498522727272726,0.07261363636363637,-0.029311363636363642,0.053079545454545456,0.8658863636363635,0.08104545454545456,0.08838977272727272
2021-03-14,0.156,0.7435,0.10049999999999999,-0.12340999999999999,0.0918,0.8304,0.0777,-0.011659999999999995
2021-03-13,0.0,0.8839999999999999,0.11599999999999999,0.19393333333333332,0.012333333333333333,0.8705000000000002,0.11716666666666666,0.35850000000000004
2021-03-12,0.0854861111111111,0.8560555555555553,0.058444444444444445,-0.052419444444444435,0.0656111111111111,0.8687499999999999,0.0656111111111111,-0.020811111111111107
2021-03-11,0.09037234042553194,0.8092978723404254,0.10029787234042552,0.02006382978723404,0.06436170212765956,0.8484893617021277,0.08715957446808509,0.08191702127659577
2021-03-10,0.05097560975609756,0.8309512195121949,0.11810975609756094,0.09565609756097562,0.050634146341463425,0.8491097560975608,0.10025609756097562,0.17111097560975608
2021-03-09,0.08485714285714287,0.8346999999999998,0.08045714285714287,0.0047185714285714305,0.058514285714285706,0.8705428571428571,0.07091428571428571,0.07213857142857145
2021-03-08,0.05265454545454546,0.8744909090909092,0.07285454545454545,0.022840000000000003,0.044472727272727275,0.874963636363636,0.08054545454545452,0.07838909090909092
2021-03-07,0.08399999999999999,0.8098000000000001,0.10600000000000001,-0.0033399999999999875,0.038,0.8956,0.0664,0.11568
2021-03-06,0.032916666666666664,0.9271666666666666,0.03991666666666666,0.010549999999999999,0.02341666666666667,0.9090833333333332,0.0675,0.14965833333333334
2021-03-05,0.09544827586206898,0.8104827586206896,0.09408045977011495,-0.007410344827586202,0.056517241379310336,0.85216091954023,0.09129885057471268,0.1215137931034483
2021-03-04,0.07412631578947368,0.8374000000000003,0.08846315789473683,0.03498947368421052,0.05398947368421053,0.865063157894737,0.08094736842105263,0.0982705263157895
2021-03-03,0.08875555555555555,0.8463555555555559,0.06492222222222221,-0.03766666666666667,0.054599999999999996,0.8742888888888893,0.0711111111111111,0.07253444444444444
2021-03-02,0.0721467889908257,0.816211009174312,0.1116697247706422,0.07189082568807341,0.04559633027522935,0.853091743119266,0.10132110091743121,0.15931009174311928
2021-03-01,0.09279166666666666,0.8308333333333339,0.07637500000000001,-0.024676041666666673,0.07029166666666666,0.85525,0.07442708333333332,0.06085729166666667
2021-02-28,0.07809999999999999,0.8001999999999999,0.1217,0.07139999999999999,0.0857,0.8716999999999999,0.0426,-0.10825999999999998
2021-02-27,0.09533333333333333,0.7893333333333333,0.11533333333333333,0.10286666666666665,0.0,0.8956666666666666,0.10433333333333333,0.3972333333333333
2021-02-26,0.10388695652173917,0.8187043478260869,0.07742608695652174,-0.04992869565217393,0.0810608695652174,0.8456869565217393,0.07325217391304348,5.999999999999822e-05
2021-02-25,0.061166666666666654,0.8393444444444444,0.09949999999999998,0.05710666666666667,0.05857777777777777,0.8563444444444442,0.08511111111111111,0.11660666666666665
2021-02-24,0.06941666666666667,0.8458333333333333,0.08476041666666667,0.039718750000000004,0.057468750000000006,0.8655208333333335,0.07702083333333334,0.07333645833333334
2021-02-23,0.07029807692307691,0.8319423076923075,0.0977403846153846,0.04632884615384617,0.050749999999999976,0.8648365384615383,0.08439423076923078,0.13146826923076918
2021-02-22,0.10016666666666664,0.8146538461538458,0.08517948717948719,-0.042043589743589745,0.07091025641025642,0.846948717948718,0.08212820512820512,0.054011538461538465
2021-02-21,0.08381818181818183,0.7813181818181818,0.13486363636363638,0.06369999999999999,0.07627272727272726,0.8299090909090908,0.09377272727272729,0.08720000000000001
2021-02-20,0.10289999999999999,0.8342,0.0629,-0.12945,0.0877,0.8873,0.0251,-0.13928999999999997
2021-02-19,0.07700000000000001,0.8497407407407408,0.07325925925925925,-0.021116049382716048,0.07444444444444445,0.8570370370370369,0.06856790123456788,0.006818518518518526
2021-02-18,0.07600751879699248,0.8280375939849627,0.09593233082706769,0.034632330827067674,0.07142857142857145,0.8512631578947367,0.07730075187969926,0.018251879699248123
2021-02-17,0.09319130434782609,0.8200521739130435,0.08675652173913041,-0.003991304347826091,0.06914782608695651,0.8580608695652171,0.0727304347826087,0.018835652173913045
2021-02-16,0.07566666666666666,0.8293783783783787,0.09494594594594596,0.036281981981982,0.06443243243243242,0.8445675675675677,0.091018018018018,0.10719729729729734
2021-02-15,0.06988235294117646,0.8314999999999999,0.09861764705882352,0.062232352941176496,0.07026470588235295,0.8359411764705881,0.09382352941176468,0.10852941176470586
2021-02-14,0.0,0.83125,0.16875,0.24412499999999998,0.01725,0.81675,0.16625,0.33875
2021-02-13,0.041666666666666664,0.8937777777777778,0.06455555555555555,0.03221111111111111,0.05144444444444444,0.8995555555555556,0.049,0.007211111111111122
2021-02-12,0.07106779661016949,0.8450000000000001,0.08393220338983051,0.030772881355932195,0.05837288135593221,0.8550677966101694,0.08654237288135593,0.10481525423728816
2021-02-11,0.09076470588235291,0.8309411764705884,0.07829411764705882,-0.0332686274509804,0.06596078431372548,0.8509607843137259,0.08309803921568626,0.12363725490196076
2021-02-10,0.059024096385542166,0.8321325301204818,0.10885542168674699,0.09978795180722891,0.04374698795180724,0.8559156626506027,0.10034939759036147,0.19361325301204824
2021-02-09,0.08237662337662338,0.815116883116883,0.10250649350649353,0.04019870129870129,0.0590909090909091,0.8541688311688311,0.08675324675324676,0.15163766233766227
2021-02-08,0.07212244897959184,0.8092448979591838,0.11865306122448979,0.08621224489795917,0.049714285714285725,0.8559591836734693,0.09428571428571426,0.1724571428571429
2021-02-07,0.09022222222222223,0.8640000000000001,0.04577777777777778,-0.05267777777777776,0.08700000000000002,0.8702222222222223,0.042777777777777776,-0.1149333333333333
2021-02-06,0.0845,0.746,0.16949999999999998,0.11022499999999996,0.0335,0.87525,0.09125,0.292325
2021-02-05,0.077,0.7901162790697674,0.13286046511627908,0.10798139534883719,0.05648837209302325,0.8170930232558141,0.12651162790697676,0.230760465116279
2021-02-04,0.08566129032258066,0.8194677419354838,0.09488709677419355,0.013625806451612914,0.05779032258064516,0.8453387096774194,0.0969032258064516,0.15984677419354837
2021-02-03,0.12804109589041093,0.7598767123287671,0.11206849315068497,-0.060328767123287684,0.08378082191780824,0.834123287671233,0.08209589041095892,-0.0064753424657534525
2021-02-02,0.08231081081081082,0.8315405405405406,0.08618918918918915,-0.00165540540540541,0.07012162162162162,0.8576486486486484,0.07224324324324324,0.029391891891891914
2021-02-01,0.09656923076923074,0.8215846153846152,0.08187692307692308,-0.01720615384615384,0.06103076923076924,0.8614923076923074,0.07747692307692308,0.09567692307692309
2021-01-31,0.061000000000000006,0.7748181818181817,0.16418181818181818,0.1913,0.054818181818181815,0.816090909090909,0.12918181818181818,0.25913636363636366
2021-01-30,0.1015,0.7857000000000001,0.11279999999999998,0.028970000000000006,0.1109,0.7898,0.0992,0.021230000000000006
2021-01-29,0.09433846153846154,0.8079999999999997,0.09769230769230768,-0.0016169230769230757,0.06732307692307693,0.8550153846153847,0.07764615384615385,0.06956461538461542
2021-01-28,0.1050897435897436,0.8397948717948714,0.0550897435897436,-0.08895256410256411,0.08023076923076926,0.8522179487179489,0.06757692307692308,0.0019987179487179494
2021-01-27,0.12207594936708863,0.7862405063291138,0.09168354430379745,-0.05141139240506332,0.08341772151898733,0.8348607594936707,0.08169620253164557,0.05667215189873413
2021-01-26,0.067,0.8220967741935483,0.11091935483870967,0.09394193548387099,0.04095161290322581,0.8650645161290323,0.09395161290322579,0.20528709677419352
2021-01-25,0.08818604651162791,0.8556046511627908,0.05620930232558139,-0.06478837209302325,0.06895348837209302,0.8639302325581396,0.06709302325581395,-0.003972093023255823
2021-01-24,0.060899999999999996,0.8112,0.128,0.12357,0.08570000000000001,0.8234000000000001,0.09069999999999999,0.045970000000000025
2021-01-23,0.0,1.0,0.0,0.0,0.111,0.811,0.078,-0.0516
2021-01-22,0.08960377358490565,0.8115283018867923,0.09886792452830188,0.011939622641509438,0.06901886792452831,0.8563207547169812,0.07466037735849057,0.06469622641509436
2021-01-21,0.08700000000000002,0.8220416666666667,0.09095833333333335,0.0009083333333333443,0.05475,0.8632708333333333,0.08197916666666667,0.08866875
2021-01-20,0.08058730158730158,0.8064603174603173,0.11295238095238096,0.055423809523809535,0.06495238095238094,0.8393809523809519,0.0956031746031746,0.08733650793650795
2021-01-19,0.07825373134328359,0.8018955223880595,0.11986567164179103,0.06927014925373134,0.06597014925373135,0.853761194029851,0.08023880597014929,0.08018208955223882
2021-01-18,0.09924137931034485,0.810551724137931,0.09020689655172415,-0.03286206896551725,0.06479310344827585,0.8421379310344826,0.09310344827586207,0.053099999999999994
2021-01-17,0.14925,0.755125,0.09562499999999999,-0.0684875,0.057999999999999996,0.860625,0.08149999999999999,0.0654
2021-01-15,0.07834328358208956,0.8263134328358207,0.0953134328358209,-0.001070149253731343,0.05786567164179104,0.8669999999999999,0.07511940298507465,0.06687611940298507
2021-01-14,0.11267796610169492,0.8195084745762711,0.06781355932203391,-0.09816271186440678,0.08472881355932205,0.8602033898305081,0.0550677966101695,-0.08010169491525423
2021-01-13,0.08119736842105263,0.8020263157894736,0.11673684210526318,0.05517894736842104,0.06282894736842107,0.8342499999999999,0.10285526315789471,0.09851842105263157
2021-01-12,0.07998305084745762,0.8587118644067797,0.06128813559322035,-0.015979661016949157,0.05247457627118644,0.8954745762711865,0.05203389830508475,0.03817796610169491
2021-01-11,0.06667796610169492,0.8279830508474575,0.10532203389830508,0.050125423728813574,0.060016949152542395,0.857915254237288,0.08205084745762715,0.08713898305084748
2021-01-10,0.12858333333333333,0.7673333333333333,0.10391666666666667,-0.023716666666666664,0.08875,0.8665000000000002,0.04483333333333333,-0.21389999999999998
2021-01-09,0.0,1.0,0.0,0.0,0.02,0.98,0.0,-0.0386
2021-01-08,0.08595890410958905,0.8274109589041097,0.08656164383561643,0.005958904109589035,0.07231506849315071,0.8427397260273972,0.08498630136986302,0.00344109589041096
2021-01-07,0.07365384615384617,0.8427307692307691,0.08361538461538463,0.029016666666666663,0.051705128205128195,0.878974358974359,0.06932051282051281,0.06110384615384614
2021-01-06,0.0745820895522388,0.8547014925373135,0.0707313432835821,0.0031298507462686593,0.04219402985074628,0.8783283582089553,0.07952238805970151,0.1395194029850746
2021-01-05,0.04308333333333334,0.8617166666666664,0.09521666666666666,0.08658500000000001,0.041183333333333336,0.8987166666666667,0.06011666666666667,0.069935
2021-01-04,0.06805128205128205,0.8795641025641024,0.05238461538461539,-0.05276410256410257,0.0564871794871795,0.8495641025641026,0.09397435897435899,0.14711794871794873
2021-01-03,0.04533333333333334,0.8756666666666666,0.079,0.03049999999999999,0.050333333333333334,0.8821666666666667,0.0675,0.050833333333333335
2021-01-02,0.0,0.8945000000000001,0.1055,0.17,0.0,0.8260000000000001,0.174,0.685
2021-01-01,0.02190909090909091,0.9042727272727273,0.07381818181818182,0.05447272727272727,0.04354545454545455,0.895090909090909,0.06145454545454547,-0.014463636363636366
2020-12-31,0.07430769230769231,0.8345384615384617,0.09117948717948719,0.022771794871794877,0.06825641025641026,0.8384358974358974,0.09328205128205128,0.06701282051282052
2020-12-30,0.05430555555555556,0.85975,0.08594444444444445,0.05709444444444445,0.07086111111111111,0.8550555555555555,0.07411111111111111,0.009636111111111111
2020-12-29,0.10133333333333333,0.8445384615384615,0.05417948717948718,-0.09163076923076922,0.07451282051282053,0.8577692307692306,0.06766666666666667,-0.0173974358974359
2020-12-28,0.039066666666666666,0.8744666666666667,0.08646666666666668,0.07133666666666666,0.06693333333333333,0.8333333333333336,0.09970000000000002,0.09442333333333335
2020-12-27,0.10722222222222223,0.852111111111111,0.04066666666666666,-0.10865555555555556,0.048444444444444436,0.9110000000000001,0.04066666666666666,-0.04014444444444444
2020-12-26,0.0,0.9015,0.0985,0.20095,0.0,0.924,0.076,0.41169999999999995
2020-12-25,0.08628571428571429,0.8451428571428571,0.06857142857142857,0.00014285714285714298,0.038,0.9391428571428572,0.023,-0.10007142857142856
2020-12-24,0.06980000000000001,0.8316461538461537,0.09856923076923078,0.06451076923076922,0.06398461538461539,0.8562307692307691,0.0798769230769231,0.09582769230769234
2020-12-23,0.09633333333333334,0.8373124999999999,0.06639583333333333,-0.06272708333333334,0.07870833333333337,0.8442083333333331,0.07706249999999999,0.022702083333333328
2020-12-22,0.1068153846153846,0.8013999999999998,0.09178461538461538,-0.020150769230769215,0.06846153846153845,0.8626307692307694,0.06887692307692309,0.021352307692307698
2020-12-21,0.09473170731707319,0.8311707317073171,0.07409756097560975,-0.04239146341463413,0.05968292682926828,0.8616219512195125,0.07865853658536584,0.0686560975609756
2020-12-20,0.044375,0.8604999999999999,0.09525,0.06455,0.038125000000000006,0.861125,0.10075,0.25245
2020-12-19,0.0625,0.87295,0.06455,0.0031999999999999945,0.04909999999999999,0.8804000000000001,0.07040000000000002,0.075505
2020-12-18,0.06821875,0.8316093750000001,0.10020312500000002,0.050015625,0.056453124999999986,0.8574062500000001,0.08620312500000002,0.1185796875
2020-12-17,0.09357499999999999,0.8229249999999999,0.0834875,-0.025468750000000005,0.06836250000000002,0.8394250000000001,0.09217500000000003,0.06309749999999996
2020-12-16,0.05319696969696971,0.8487121212121213,0.0980757575757576,0.06521060606060604,0.04842424242424243,0.8578333333333334,0.0937121212121212,0.13561666666666675
2020-12-15,0.06237179487179486,0.8412948717948717,0.09630769230769232,0.04564358974358972,0.05252564102564102,0.8686666666666667,0.07882051282051283,0.07351410256410255
2020-12-14,0.10127777777777776,0.8234166666666667,0.07533333333333334,-0.04545972222222222,0.06820833333333334,0.857736111111111,0.07408333333333333,0.016947222222222218
2020-12-13,0.0,0.7815000000000001,0.2185,0.305025,0.0,0.8635,0.1365,0.45875
2020-12-12,0.07509090909090908,0.8055454545454546,0.11936363636363638,0.10188181818181818,0.07281818181818182,0.8323636363636364,0.09472727272727273,0.03164545454545455
2020-12-11,0.08085526315789474,0.8423157894736839,0.07680263157894736,-0.006207894736842102,0.07134210526315789,0.8455394736842107,0.08314473684210526,0.0614434210526316
2020-12-10,0.07000000000000002,0.8375111111111109,0.09248888888888888,0.029397777777777776,0.05202222222222222,0.8636777777777774,0.08431111111111113,0.10970222222222223
2020-12-09,0.0671969696969697,0.8459242424242422,0.08689393939393937,0.04257878787878788,0.06253030303030305,0.8698333333333335,0.06766666666666665,-0.008356060606060598
2020-12-08,0.07185263157894736,0.856357894736842,0.0717578947368421,-0.0027326315789473637,0.05458947368421051,0.8670631578947368,0.07830526315789473,0.08821473684210532
2020-12-07,0.05738888888888889,0.8657555555555556,0.07688888888888888,0.03054555555555556,0.05414444444444445,0.8729111111111111,0.07292222222222224,0.060298888888888916
2020-12-06,0.05573333333333333,0.8768666666666667,0.06733333333333333,0.012300000000000005,0.06686666666666667,0.8834,0.04979999999999999,-0.05915333333333332
2020-12-05,0.09784615384615385,0.8734615384615385,0.02869230769230769,-0.09255384615384614,0.09807692307692309,0.8427692307692307,0.05907692307692307,-0.020615384615384615
2020-12-04,0.09425352112676055,0.8189154929577462,0.0868169014084507,-0.009383098591549281,0.0642112676056338,0.8445915492957748,0.09118309859154934,0.0657507042253521
2020-12-03,0.10562857142857143,0.8057571428571425,0.08862857142857143,-0.0046342857142857175,0.06374285714285714,0.8475000000000001,0.08875714285714287,0.09946857142857139
2020-12-02,0.09534848484848486,0.8151515151515148,0.08953030303030304,0.001206060606060612,0.07606060606060606,0.8435151515151511,0.08042424242424243,0.06427878787878788
2020-12-01,0.06556976744186047,0.8335232558139536,0.10089534883720931,0.07426395348837209,0.05881395348837208,0.8710116279069771,0.07012790697674419,0.05616976744186047
2020-11-30,0.07237234042553191,0.839436170212766,0.0882127659574468,0.025351063829787236,0.06369148936170214,0.8608829787234042,0.07541489361702129,0.04066914893617021
2020-11-29,0.09575,0.8250833333333333,0.07916666666666668,-0.05141666666666666,0.08866666666666667,0.83475,0.07658333333333335,-0.05908333333333334
2020-11-28,0.07125000000000001,0.83225,0.0965,0.08277499999999999,0.10062499999999999,0.820625,0.07875,0.04585
2020-11-27,0.10611111111111111,0.829088888888889,0.06480000000000001,-0.07692666666666667,0.07482222222222223,0.8559111111111112,0.06924444444444444,-0.007326666666666664
2020-11-26,0.06587878787878787,0.8274545454545453,0.10666666666666669,0.06113939393939394,0.04833333333333333,0.8605151515151513,0.09112121212121212,0.10355757575757571
2020-11-25,0.07,0.8829038461538462,0.04711538461538462,-0.03798076923076924,0.05551923076923076,0.8864423076923076,0.058096153846153846,0.004948076923076906
2020-11-24,0.08986440677966102,0.7990338983050846,0.11111864406779665,0.03045084745762713,0.057491525423728804,0.8677627118644068,0.07474576271186441,0.05793389830508474
2020-11-23,0.06798039215686275,0.8298039215686275,0.10223529411764706,0.0355843137254902,0.051627450980392155,0.8727058823529413,0.07564705882352941,0.09742745098039217
2020-11-22,0.0,0.8976,0.1024,0.17151999999999998,0.035,0.8454,0.1196,0.27398999999999996
2020-11-21,0.0,0.9742500000000001,0.02575,0.032,0.0505,0.88675,0.06275,0.037675000000000014
2020-11-20,0.09441666666666669,0.8435625000000001,0.06204166666666667,-0.06691666666666667,0.07377083333333333,0.8391458333333336,0.08708333333333335,0.05471666666666669
2020-11-19,0.09732467532467533,0.8238701298701296,0.07880519480519478,-0.046055844155844176,0.06466233766233768,0.8617532467532468,0.0735974025974026,0.05689480519480521
2020-11-18,0.09998591549295775,0.8165633802816901,0.08346478873239437,-0.01144366197183099,0.07123943661971832,0.8511830985915493,0.07761971830985917,0.08978591549295772
2020-11-17,0.083734375,0.8184843749999999,0.09774999999999998,0.030935937500000003,0.06981249999999999,0.8410937500000002,0.08910937499999998,0.09617031250000002
2020-11-16,0.05418666666666667,0.8838266666666665,0.06201333333333333,0.016213333333333337,0.037680000000000005,0.885133333333333,0.07714666666666666,0.14642
2020-11-15,0.059,0.902375,0.038625,-0.050675000000000005,0.036375,0.9316249999999999,0.032,-0.0933625
2020-11-14,0.1085,0.8915,0.0,-0.2787,0.0555,0.899,0.0455,-0.12824999999999998
2020-11-13,0.06912499999999999,0.86945,0.061450000000000005,-0.0239725,0.05649999999999998,0.8687249999999999,0.0747,0.0722625
2020-11-12,0.09953125,0.8280781249999999,0.07240625,-0.054837500000000004,0.06278125,0.8642968750000001,0.07298437499999998,0.07950937500000006
2020-11-11,0.09998181818181816,0.8006727272727271,0.09936363636363635,-0.039352727272727275,0.07118181818181818,0.8602909090909091,0.06852727272727274,0.02104545454545454
2020-11-10,0.058763157894736844,0.8256973684210525,0.1155263157894737,0.1033657894736842,0.06651315789473684,0.8446842105263158,0.08878947368421053,0.12781973684210524
2020-11-09,0.0610120481927711,0.8231084337349394,0.11586746987951804,0.07838554216867473,0.048228915662650605,0.857915662650602,0.09389156626506025,0.19919518072289158
2020-11-08,0.10705555555555556,0.8107777777777777,0.08222222222222222,-0.05485555555555555,0.07783333333333334,0.8216666666666668,0.1005,0.07803333333333332
2020-11-07,0.07058823529411766,0.7826470588235294,0.1468823529411765,0.08435294117647059,0.06058823529411764,0.8458823529411766,0.09335294117647058,0.15997058823529411
2020-11-06,0.07294545454545454,0.8351999999999998,0.09189090909090909,0.060152727272727274,0.05119999999999999,0.8573090909090908,0.09143636363636364,0.1861745454545455
2020-11-05,0.059467741935483875,0.8308709677419356,0.10966129032258065,0.08426774193548388,0.051500000000000004,0.8651451612903227,0.08333870967741937,0.122
2020-11-04,0.11020370370370368,0.7985555555555556,0.09122222222222222,-0.006640740740740742,0.0860925925925926,0.8430925925925928,0.0707962962962963,-0.015146296296296304
2020-11-03,0.08383333333333333,0.8122499999999998,0.1039375,0.018458333333333327,0.07306249999999999,0.8327500000000002,0.09418750000000002,0.13718333333333335
2020-11-02,0.07964,0.8688800000000001,0.051500000000000004,-0.070602,0.052879999999999996,0.8816800000000002,0.06544,0.061887999999999985
2020-11-01,0.0402,0.8382,0.1216,0.08957999999999999,0.030000000000000006,0.8968,0.0732,0.13024000000000005
2020-10-31,0.11599999999999999,0.8149,0.0691,-0.038939999999999995,0.0526,0.917,0.0304,-0.09756000000000001
2020-10-30,0.07622,0.829,0.09481999999999999,0.041710000000000004,0.06291999999999999,0.8769199999999997,0.06012000000000001,0.024771999999999995
2020-10-29,0.07953488372093025,0.8000348837209302,0.1204418604651163,0.06477209302325582,0.06256976744186046,0.8523837209302322,0.08502325581395348,0.09013255813953489
2020-10-28,0.10799999999999998,0.7830833333333332,0.10890476190476191,0.008715476190476188,0.07553571428571428,0.8452738095238095,0.07914285714285715,0.009016666666666676
2020-10-27,0.07483018867924529,0.8258867924528303,0.09928301886792452,0.03306603773584906,0.06575471698113208,0.8551509433962263,0.07909433962264151,0.03175283018867926
2020-10-26,0.1049642857142857,0.8213571428571428,0.07367857142857141,-0.05611964285714287,0.05560714285714286,0.8626607142857142,0.08174999999999999,0.05262142857142858
2020-10-25,0.041818181818181824,0.9060909090909092,0.052090909090909084,0.020018181818181817,0.060136363636363634,0.8445000000000001,0.09536363636363637,0.1264090909090909
2020-10-24,0.09266666666666667,0.8803333333333333,0.027,-0.16146666666666668,0.04933333333333333,0.9006666666666666,0.049999999999999996,0.01959999999999999
2020-10-23,0.07695744680851066,0.840787234042553,0.08227659574468085,0.004006382978723405,0.06831914893617023,0.8502765957446807,0.08136170212765959,0.085431914893617
2020-10-22,0.07835820895522388,0.8336567164179104,0.08798507462686567,0.007305970149253743,0.052059701492537316,0.8766119402985076,0.07129850746268657,0.06310298507462686
2020-10-21,0.08680281690140845,0.8093661971830983,0.1038450704225352,0.028128169014084502,0.06901408450704226,0.8381830985915494,0.09283098591549298,0.11232112676056347
2020-10-20,0.06412820512820512,0.8451538461538461,0.0907051282051282,0.04761923076923077,0.056038461538461544,0.853666666666667,0.09032051282051282,0.17220897435897436
2020-10-19,0.10429508196721313,0.794622950819672,0.1010655737704918,0.012893442622950816,0.07162295081967214,0.8347377049180329,0.09360655737704916,0.14209672131147544
2020-10-18,0.02081818181818182,0.9281818181818181,0.0510909090909091,0.007972727272727268,0.04209090909090909,0.9007272727272727,0.05718181818181818,-0.02608181818181817
2020-10-17,0.0918,0.8865999999999999,0.0216,-0.15975999999999999,0.021400000000000002,0.9564,0.0222,-0.024339999999999994
2020-10-16,0.07509615384615385,0.8127884615384614,0.11209615384615385,0.05555576923076923,0.06342307692307694,0.8443846153846152,0.09217307692307694,0.12608846153846154
2020-10-15,0.07721666666666667,0.8369333333333332,0.08583333333333336,0.006961666666666666,0.054566666666666666,0.8619833333333333,0.08343333333333332,0.10100499999999998
2020-10-14,0.10228124999999999,0.7845624999999998,0.11318750000000001,0.008749999999999997,0.07118749999999999,0.8467968749999998,0.082,0.06717812500000003
2020-10-13,0.11419753086419755,0.7901851851851854,0.09560493827160492,-0.024940740740740746,0.07927160493827158,0.8414074074074072,0.0793456790123457,0.05385185185185183
